/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:47.677  INFO 12474 --- [           main] org.ehcache.core.EhcacheManager          : Cache 'vets' created in EhcacheManager.,2022-05-02T18:05:48.809231Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,"2022-05-02 18:05:47.687  INFO 12474 --- [           main] org.ehcache.jsr107.Eh107CacheManager     : Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=urn.X-ehcache.jsr107-default-config,Cache=vets",2022-05-02T18:05:48.809601Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,"2022-05-02 18:05:47.694  INFO 12474 --- [           main] org.ehcache.jsr107.Eh107CacheManager     : Registering Ehcache MBean javax.cache:type=CacheStatistics,CacheManager=urn.X-ehcache.jsr107-default-config,Cache=vets",2022-05-02T18:05:48.809782Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:47.758  INFO 12474 --- [           main] o.hibernate.jpa.internal.util.LogHelper  : HHH000204: Processing PersistenceUnitInfo [name: default],2022-05-02T18:05:48.809938Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:47.862  INFO 12474 --- [           main] org.hibernate.Version                    : HHH000412: Hibernate ORM core version 5.6.4.Final,2022-05-02T18:05:48.810089Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:48.039  INFO 12474 --- [           main] o.hibernate.annotations.common.Version   : HCANN000001: Hibernate Commons Annotations {5.1.2.Final},2022-05-02T18:05:48.810237Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:48.181  INFO 12474 --- [           main] org.hibernate.dialect.Dialect            : HHH000400: Using dialect: org.hibernate.dialect.H2Dialect,2022-05-02T18:05:48.810386Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:48.982  INFO 12474 --- [           main] o.h.e.t.j.p.i.JtaPlatformInitiator       : HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform],2022-05-02T18:05:49.813607Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:48.999  INFO 12474 --- [           main] j.LocalContainerEntityManagerFactoryBean : Initialized JPA EntityManagerFactory for persistence unit 'default',2022-05-02T18:05:49.813890Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:50.675  WARN 12474 --- [           main] ConfigServletWebServerApplicationContext : Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Failed to start bean 'webServerStartStop'; nested exception is org.springframework.boot.web.server.PortInUseException: Port 8081 is already in use,2022-05-02T18:05:50.815902Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:50.604  INFO 12474 --- [           main] o.s.b.a.e.web.EndpointLinksResolver      : Exposing 13 endpoint(s) beneath base path '/actuator',2022-05-02T18:05:50.815549Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:50.678  INFO 12474 --- [           main] j.LocalContainerEntityManagerFactoryBean : Closing JPA EntityManagerFactory for persistence unit 'default',2022-05-02T18:05:50.816104Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:50.682  INFO 12474 --- [           main] org.ehcache.core.EhcacheManager          : Cache 'vets' removed from EhcacheManager.,2022-05-02T18:05:50.816293Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:50.693  INFO 12474 --- [           main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...,2022-05-02T18:05:50.816468Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:50.699  INFO 12474 --- [           main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.,2022-05-02T18:05:50.816709Z,"{""name"":""ubuntu-bionic""}"
/home/vagrant/PetClinic-log.out,1,2022-05-02 18:05:50.701  INFO 12474 --- [           main] o.apache.catalina.core.StandardService   : Stopping service [Tomcat],2022-05-02T18:05:50.817075Z,"{""name"":""ubuntu-bionic""}"
